objectID, primaryImageSmall
436224, https://images.metmuseum.org/CRDImages/ep/web-large/DT318073.jpg
436225, https://images.metmuseum.org/CRDImages/ep/web-large/ep92.10.45.bw.R.jpg
436226, https://images.metmuseum.org/CRDImages/ep/web-large/256657.jpg
436227, https://images.metmuseum.org/CRDImages/ep/web-large/ep92.10.46.bw.R.jpg
436228, https://images.metmuseum.org/CRDImages/ep/web-large/ep92.10.47.bw.R.jpg
436229, https://images.metmuseum.org/CRDImages/ep/web-large/DP225500.jpg
436230, https://images.metmuseum.org/CRDImages/ep/web-large/DP356146.jpg
436233, https://images.metmuseum.org/CRDImages/ep/web-large/64047.jpg
436234, https://images.metmuseum.org/CRDImages/ep/web-large/175599.jpg
436235, https://images.metmuseum.org/CRDImages/ep/web-large/DP264503.jpg
436236, https://images.metmuseum.org/CRDImages/ep/web-large/DP-1255-001.jpg
436238, https://images.metmuseum.org/CRDImages/ep/web-large/DP264507.jpg
436239, https://images.metmuseum.org/CRDImages/ep/web-large/DP169398.jpg
436240, https://images.metmuseum.org/CRDImages/ep/web-large/DP169399.jpg
436241, https://images.metmuseum.org/CRDImages/ep/web-large/DP232030.jpg
436242, https://images.metmuseum.org/CRDImages/ep/web-large/258495.jpg
436243, https://images.metmuseum.org/CRDImages/ep/web-large/DP164819.jpg
436244, https://images.metmuseum.org/CRDImages/ep/web-large/DP280846.jpg
436245, https://images.metmuseum.org/CRDImages/ep/web-large/DP164788.jpg
436246, https://images.metmuseum.org/CRDImages/ep/web-large/DP280389.jpg
436248, https://images.metmuseum.org/CRDImages/ep/web-large/DP143171.jpg
436252, https://images.metmuseum.org/CRDImages/ep/web-large/DT5475.jpg
436253, https://images.metmuseum.org/CRDImages/ep/web-large/DT31.jpg
436254, https://images.metmuseum.org/CRDImages/ep/web-large/DP361123.jpg
436255, https://images.metmuseum.org/CRDImages/ep/web-large/DP-17538-001.jpg
436256, https://images.metmuseum.org/CRDImages/ep/web-large/DT2821.jpg
436257, https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-037.jpg
436258, https://images.metmuseum.org/CRDImages/ep/web-large/DP-23705-001.jpg
436259, https://images.metmuseum.org/CRDImages/ep/web-large/DT200196.jpg
436260, https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-015.jpg
436261, https://images.metmuseum.org/CRDImages/ep/web-large/ep51.33.1.R.jpg
436262, https://images.metmuseum.org/CRDImages/ep/web-large/DT5286.jpg
436263, https://images.metmuseum.org/CRDImages/ep/web-large/ep49.145.2.R.jpg
436264, https://images.metmuseum.org/CRDImages/ep/web-large/ep49.145.1.R.jpg
436265, https://images.metmuseum.org/CRDImages/ep/web-large/ep42.23.1.bw.R.jpg
436266, https://images.metmuseum.org/CRDImages/ep/web-large/DP145918.jpg
436267, https://images.metmuseum.org/CRDImages/ep/web-large/DP143165.jpg
436268, https://images.metmuseum.org/CRDImages/ep/web-large/DP236827.jpg
436269, https://images.metmuseum.org/CRDImages/ep/web-large/DP236829.jpg
436270, https://images.metmuseum.org/CRDImages/ep/web-large/DP143214.jpg
436271, https://images.metmuseum.org/CRDImages/ep/web-large/DT10856.jpg
436272, https://images.metmuseum.org/CRDImages/ep/web-large/ep11.193a.bw.R.jpg
436273, https://images.metmuseum.org/CRDImages/ep/web-large/50908.jpg
436274, https://images.metmuseum.org/CRDImages/ep/web-large/ep38.146.16.R.jpg
436275, https://images.metmuseum.org/CRDImages/ep/web-large/64044.jpg
436277, https://images.metmuseum.org/CRDImages/ep/web-large/154477.jpg
436278, https://images.metmuseum.org/CRDImages/ep/web-large/DP169644.jpg
436279, https://images.metmuseum.org/CRDImages/ep/web-large/DP169626.jpg
436280, https://images.metmuseum.org/CRDImages/ep/web-large/ep1976.100.4.bw.R.jpg
436281, https://images.metmuseum.org/CRDImages/ep/web-large/50902.jpg
436282, https://images.metmuseum.org/CRDImages/ep/web-large/LC-33_92ab-Primary_Temp.jpg
436283, https://images.metmuseum.org/CRDImages/ep/web-large/DT1484.jpg
436284, https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.41.R.jpg
436286, https://images.metmuseum.org/CRDImages/ep/web-large/DP280792.jpg
436287, https://images.metmuseum.org/CRDImages/ep/web-large/DP164864.jpg
436288, https://images.metmuseum.org/CRDImages/ep/web-large/DP143212.jpg
436289, https://images.metmuseum.org/CRDImages/ep/web-large/ep45.110.3.R.jpg
436290, https://images.metmuseum.org/CRDImages/ep/web-large/ep48.187.737.R.jpg
436291, https://images.metmuseum.org/CRDImages/ep/web-large/ep48.187.738.bw.R.jpg
436292, https://images.metmuseum.org/CRDImages/ep/web-large/DT8649.jpg
436293, https://images.metmuseum.org/CRDImages/ep/web-large/DT1980.jpg
436294, https://images.metmuseum.org/CRDImages/ep/web-large/DT1576.jpg
436295, https://images.metmuseum.org/CRDImages/ep/web-large/DP265190.jpg
436296, https://images.metmuseum.org/CRDImages/ep/web-large/DP-2943.001.jpg
436297, https://images.metmuseum.org/CRDImages/ep/web-large/DT1979.jpg
436298, https://images.metmuseum.org/CRDImages/ep/web-large/94567.jpg
436299, https://images.metmuseum.org/CRDImages/ep/web-large/DP293271.jpg
436300, https://images.metmuseum.org/CRDImages/ep/web-large/EP1475.jpg
436301, https://images.metmuseum.org/CRDImages/ep/web-large/DT6682.jpg
436302, https://images.metmuseum.org/CRDImages/ep/web-large/DP278746.jpg
436305, https://images.metmuseum.org/CRDImages/ep/web-large/DT1572.jpg
436306, https://images.metmuseum.org/CRDImages/ep/web-large/257495.jpg
436307, https://images.metmuseum.org/CRDImages/ep/web-large/150490.jpg
436309, https://images.metmuseum.org/CRDImages/ep/web-large/DP136267.jpg
436310, https://images.metmuseum.org/CRDImages/ep/web-large/DT201083.jpg
436311, https://images.metmuseum.org/CRDImages/ep/web-large/DP258301.jpg
436314, https://images.metmuseum.org/CRDImages/ep/web-large/ep44.36.2.R.jpg
436315, https://images.metmuseum.org/CRDImages/ep/web-large/ep44.36.5.R.jpg
436316, https://images.metmuseum.org/CRDImages/ep/web-large/132455.jpg
436317, https://images.metmuseum.org/CRDImages/ep/web-large/132458.jpg
436318, https://images.metmuseum.org/CRDImages/ep/web-large/DP-13445-001.jpg
436319, https://images.metmuseum.org/CRDImages/ep/web-large/DP-1015-001.jpg
436320, https://images.metmuseum.org/CRDImages/ep/web-large/DP-1018-001.jpg
436321, https://images.metmuseum.org/CRDImages/ep/web-large/DP-1010-001.jpg
436322, https://images.metmuseum.org/CRDImages/ep/web-large/DP-1014-001.jpg
436323, https://images.metmuseum.org/CRDImages/ep/web-large/DP-1019-01.jpg
436324, https://images.metmuseum.org/CRDImages/ep/web-large/DP-1016-001.jpg
436325, https://images.metmuseum.org/CRDImages/ep/web-large/DP-1009-001.jpg
436326, https://images.metmuseum.org/CRDImages/ep/web-large/DP-1012-01.jpg
436327, https://images.metmuseum.org/CRDImages/ep/web-large/DP-1017-01.jpg
436328, https://images.metmuseum.org/CRDImages/ep/web-large/ep60.14.R.jpg
436329, https://images.metmuseum.org/CRDImages/ep/web-large/DP-23204-001.jpg
436330, https://images.metmuseum.org/CRDImages/ep/web-large/DT229670.jpg
436331, https://images.metmuseum.org/CRDImages/ep/web-large/Martini2.jpg
436332, https://images.metmuseum.org/CRDImages/ep/web-large/DP-24672-001.jpg
436333, https://images.metmuseum.org/CRDImages/ep/web-large/DP-17396-001.jpg
436334, https://images.metmuseum.org/CRDImages/ep/web-large/DP247207.jpg
436335, https://images.metmuseum.org/CRDImages/ep/web-large/DP-19923-001.jpg
436336, https://images.metmuseum.org/CRDImages/ep/web-large/DT1433.jpg
436337, https://images.metmuseum.org/CRDImages/ep/web-large/DP345572.jpg
436338, https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.114.bw.R.jpg
436339, https://images.metmuseum.org/CRDImages/ep/web-large/ep22.60.46.bw.R.jpg
436340, https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.104.bw.R.jpg
436341, https://images.metmuseum.org/CRDImages/ep/web-large/ep17.190.4.bw.R.jpg
436342, https://images.metmuseum.org/CRDImages/ep/web-large/ep67.55.2.bw.R.jpg
436344, https://images.metmuseum.org/CRDImages/ep/web-large/DP-20646-001.jpg
436345, https://images.metmuseum.org/CRDImages/ep/web-large/DP-23426-001.jpg
436346, https://images.metmuseum.org/CRDImages/ep/web-large/DP-22843-001.jpg
436347, https://images.metmuseum.org/CRDImages/ep/web-large/DP-17630-001.jpg
436348, https://images.metmuseum.org/CRDImages/ep/web-large/257516.jpg
436349, https://images.metmuseum.org/CRDImages/ep/web-large/DP312870.jpg
436350, https://images.metmuseum.org/CRDImages/ep/web-large/135947.jpg
436351, https://images.metmuseum.org/CRDImages/ep/web-large/175586.jpg
436352, https://images.metmuseum.org/CRDImages/ep/web-large/DP328701.jpg
436353, https://images.metmuseum.org/CRDImages/ep/web-large/175500.jpg
436355, https://images.metmuseum.org/CRDImages/ep/web-large/258498.jpg
436361, https://images.metmuseum.org/CRDImages/ep/web-large/257492.jpg
436365, https://images.metmuseum.org/CRDImages/ep/web-large/175424.jpg
436366, https://images.metmuseum.org/CRDImages/ep/web-large/258491.jpg
436367, https://images.metmuseum.org/CRDImages/ep/web-large/175581.jpg
436368, https://images.metmuseum.org/CRDImages/ep/web-large/57105.jpg
436370, https://images.metmuseum.org/CRDImages/ep/web-large/191303.jpg
436373, https://images.metmuseum.org/CRDImages/ep/web-large/159395.jpg
436374, https://images.metmuseum.org/CRDImages/ep/web-large/159396.jpg
436376, https://images.metmuseum.org/CRDImages/ep/web-large/257480.jpg
436377, https://images.metmuseum.org/CRDImages/ep/web-large/DP327716.jpg
436378, https://images.metmuseum.org/CRDImages/ep/web-large/64071.jpg
436397, https://images.metmuseum.org/CRDImages/ep/web-large/DP-22848-001.jpg
436398, https://images.metmuseum.org/CRDImages/ep/web-large/DP-22888-001.jpg
436399, https://images.metmuseum.org/CRDImages/ep/web-large/DP-23424-001.jpg
436404, https://images.metmuseum.org/CRDImages/ep/web-large/DP-22847-001.jpg
436405, https://images.metmuseum.org/CRDImages/ep/web-large/28877.jpg
436406, https://images.metmuseum.org/CRDImages/ep/web-large/DP-23372-001.jpg
436407, https://images.metmuseum.org/CRDImages/ep/web-large/ep48.187.735.bw.R.jpg
436408, https://images.metmuseum.org/CRDImages/ep/web-large/DP-23545-001.jpg
436409, https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.115.R.jpg
436410, https://images.metmuseum.org/CRDImages/ep/web-large/DP-16596-001.jpg
436411, https://images.metmuseum.org/CRDImages/ep/web-large/DT7226.jpg
436412, https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.106a.bw.R.jpg
436413, https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.112.bw.R.jpg
436418, https://images.metmuseum.org/CRDImages/ep/web-large/DT2000.jpg
436419, https://images.metmuseum.org/CRDImages/ep/web-large/DP-23345-001.jpg
436420, https://images.metmuseum.org/CRDImages/ep/web-large/DP-16529-001.jpg
436421, https://images.metmuseum.org/CRDImages/ep/web-large/ep41.68.R.jpg
436422, https://images.metmuseum.org/CRDImages/ep/web-large/ep26.109.bw.R.jpg
436423, https://images.metmuseum.org/CRDImages/ep/web-large/ep1980.411.R.jpg
436424, https://images.metmuseum.org/CRDImages/ep/web-large/DP-17488-001.jpg
436425, https://images.metmuseum.org/CRDImages/ep/web-large/DP-17489-001.jpg
436426, https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.141.bw.R.jpg
436427, https://images.metmuseum.org/CRDImages/ep/web-large/DP104991.jpg
436428, https://images.metmuseum.org/CRDImages/ep/web-large/EP264.jpg
436429, https://images.metmuseum.org/CRDImages/ep/web-large/SF Gaddi.jpg
436430, https://images.metmuseum.org/CRDImages/ep/web-large/EP327.jpg
436431, https://images.metmuseum.org/CRDImages/ep/web-large/DP162157.jpg
436432, https://images.metmuseum.org/CRDImages/ep/web-large/DP162155.jpg
436433, https://images.metmuseum.org/CRDImages/ep/web-large/DP169648.jpg
436434, https://images.metmuseum.org/CRDImages/ep/web-large/DP162180.jpg
436435, https://images.metmuseum.org/CRDImages/ep/web-large/DP169214.jpg
436436, https://images.metmuseum.org/CRDImages/ep/web-large/DP162167.jpg
436438, https://images.metmuseum.org/CRDImages/ep/web-large/DP162162.jpg
436439, https://images.metmuseum.org/CRDImages/ep/web-large/DP162145.jpg
436440, https://images.metmuseum.org/CRDImages/ep/web-large/DP169640.jpg
436441, https://images.metmuseum.org/CRDImages/ep/web-large/DP123922.jpg
436442, https://images.metmuseum.org/CRDImages/ep/web-large/DP169391.jpg
436443, https://images.metmuseum.org/CRDImages/ep/web-large/EP541.jpg
436444, https://images.metmuseum.org/CRDImages/ep/web-large/EP1455.jpg
436445, https://images.metmuseum.org/CRDImages/ep/web-large/DP158156.jpg
436446, https://images.metmuseum.org/CRDImages/ep/web-large/DT1342.jpg
436448, https://images.metmuseum.org/CRDImages/ep/web-large/DP123847.jpg
436449, https://images.metmuseum.org/CRDImages/ep/web-large/DT1952.jpg
436450, https://images.metmuseum.org/CRDImages/ep/web-large/DT1501.jpg
436451, https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-043.jpg
436452, https://images.metmuseum.org/CRDImages/ep/web-large/DP254091.jpg
436453, https://images.metmuseum.org/CRDImages/ep/web-large/DP-20748-001.jpg
436454, https://images.metmuseum.org/CRDImages/ep/web-large/DT2006.jpg
436455, https://images.metmuseum.org/CRDImages/ep/web-large/DT2138.jpg
436456, https://images.metmuseum.org/CRDImages/ep/web-large/DP-24730-001.jpg
436460, https://images.metmuseum.org/CRDImages/ep/web-large/257493.jpg
436461, https://images.metmuseum.org/CRDImages/ep/web-large/257493.jpg
436462, https://images.metmuseum.org/CRDImages/ep/web-large/257493.jpg
436463, https://images.metmuseum.org/CRDImages/ep/web-large/257493.jpg
436464, https://images.metmuseum.org/CRDImages/ep/web-large/257481.jpg
436465, https://images.metmuseum.org/CRDImages/ep/web-large/257481.jpg
436466, https://images.metmuseum.org/CRDImages/ep/web-large/257481.jpg
436467, https://images.metmuseum.org/CRDImages/ep/web-large/257481.jpg
436469, https://images.metmuseum.org/CRDImages/ep/web-large/175456.jpg
436470, https://images.metmuseum.org/CRDImages/ep/web-large/175445.jpg
436471, https://images.metmuseum.org/CRDImages/ep/web-large/259953.jpg
436472, https://images.metmuseum.org/CRDImages/ep/web-large/DP164822.jpg
436476, https://images.metmuseum.org/CRDImages/ep/web-large/DP164814.jpg
436477, https://images.metmuseum.org/CRDImages/ep/web-large/DP164815.jpg
436480, https://images.metmuseum.org/CRDImages/ep/web-large/DP164803.jpg
436481, https://images.metmuseum.org/CRDImages/ep/web-large/DP-22986-001.jpg
436482, https://images.metmuseum.org/CRDImages/ep/web-large/DT1971.jpg
436483, https://images.metmuseum.org/CRDImages/ep/web-large/DP-14201-005.jpg
436484, https://images.metmuseum.org/CRDImages/ep/web-large/DT1972.jpg
436485, https://images.metmuseum.org/CRDImages/ep/web-large/DP143209.jpg
436486, https://images.metmuseum.org/CRDImages/ep/web-large/DT249329.jpg
436487, https://images.metmuseum.org/CRDImages/ep/web-large/DT249328.jpg
436488, https://images.metmuseum.org/CRDImages/ep/web-large/DT210659.jpg
436489, https://images.metmuseum.org/CRDImages/ep/web-large/DT1369.jpg
436490, https://images.metmuseum.org/CRDImages/ep/web-large/DP161257.jpg
436491, https://images.metmuseum.org/CRDImages/ep/web-large/DP-17015-001.jpg
436492, https://images.metmuseum.org/CRDImages/ep/web-large/EP371.jpg
436493, https://images.metmuseum.org/CRDImages/ep/web-large/ep14.40.635.bw.R.jpg
436494, https://images.metmuseum.org/CRDImages/ep/web-large/DP-24223-007.jpg
436495, https://images.metmuseum.org/CRDImages/ep/web-large/DP375694.jpg
436496, https://images.metmuseum.org/CRDImages/ep/web-large/DP375435.jpg
436497, https://images.metmuseum.org/CRDImages/ep/web-large/DP375436.jpg
436498, https://images.metmuseum.org/CRDImages/ep/web-large/DP-14108-001.jpg
436499, https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-033.jpg
436500, https://images.metmuseum.org/CRDImages/ep/web-large/57101.jpg
436501, https://images.metmuseum.org/CRDImages/ep/web-large/ep26.168.33.R.jpg
436502, https://images.metmuseum.org/CRDImages/ep/web-large/DP-22842-001.jpg
436503, https://images.metmuseum.org/CRDImages/ep/web-large/DP-24117-001.jpg
436504, https://images.metmuseum.org/CRDImages/ep/web-large/DP-19501-001.jpg
436506, https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-011.jpg
436508, https://images.metmuseum.org/CRDImages/ep/web-large/LC-32_100_76-1.jpg
436509, https://images.metmuseum.org/CRDImages/ep/web-large/DT2580.jpg
436510, https://images.metmuseum.org/CRDImages/ep/web-large/DT269020.jpg
436511, https://images.metmuseum.org/CRDImages/ep/web-large/DP-16597-001.jpg
436512, https://images.metmuseum.org/CRDImages/ep/web-large/DP-19297-001.jpg
436513, https://images.metmuseum.org/CRDImages/ep/web-large/DT208765.jpg
436514, https://images.metmuseum.org/CRDImages/ep/web-large/DT2830.jpg
436515, https://images.metmuseum.org/CRDImages/ep/web-large/DP-19499-001.jpg
436516, https://images.metmuseum.org/CRDImages/ep/web-large/DP164870.jpg
436517, https://images.metmuseum.org/CRDImages/ep/web-large/DT200204.jpg
436518, https://images.metmuseum.org/CRDImages/ep/web-large/DT2956.jpg
436519, https://images.metmuseum.org/CRDImages/ep/web-large/DP-23348-001.jpg
436520, https://images.metmuseum.org/CRDImages/ep/web-large/DP317663.jpg
436521, https://images.metmuseum.org/CRDImages/ep/web-large/DP347299.jpg
436522, https://images.metmuseum.org/CRDImages/ep/web-large/DP-19585-001.jpg
436523, https://images.metmuseum.org/CRDImages/ep/web-large/DP332733.jpg
436524, https://images.metmuseum.org/CRDImages/ep/web-large/DP229743.jpg
436525, https://images.metmuseum.org/CRDImages/ep/web-large/DT7098.jpg
436526, https://images.metmuseum.org/CRDImages/ep/web-large/DP124808.jpg
436527, https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-045.jpg
436528, https://images.metmuseum.org/CRDImages/ep/web-large/DP346474.jpg
436529, https://images.metmuseum.org/CRDImages/ep/web-large/DT1396.jpg
436530, https://images.metmuseum.org/CRDImages/ep/web-large/DT1494.jpg
436531, https://images.metmuseum.org/CRDImages/ep/web-large/DT2163.jpg
436532, https://images.metmuseum.org/CRDImages/ep/web-large/DT1502_cropped2.jpg
436533, https://images.metmuseum.org/CRDImages/ep/web-large/DT1947.jpg
436534, https://images.metmuseum.org/CRDImages/ep/web-large/DP346475.jpg
436535, https://images.metmuseum.org/CRDImages/ep/web-large/DT1567.jpg
436536, https://images.metmuseum.org/CRDImages/ep/web-large/DP-17161-001.jpg
436537, https://images.metmuseum.org/CRDImages/ep/web-large/DP367958.jpg
436538, https://images.metmuseum.org/CRDImages/ep/web-large/DP231747.jpg
436539, https://images.metmuseum.org/CRDImages/ep/web-large/DP164792.jpg
436541, https://images.metmuseum.org/CRDImages/ep/web-large/DT2776.jpg
436542, https://images.metmuseum.org/CRDImages/ep/web-large/DT11822.jpg
436543, https://images.metmuseum.org/CRDImages/ep/web-large/DT11823.jpg
436544, https://images.metmuseum.org/CRDImages/ep/web-large/DP295718.jpg
436545, https://images.metmuseum.org/CRDImages/ep/web-large/DP287624.jpg
436546, https://images.metmuseum.org/CRDImages/ep/web-large/DP123853.jpg
436547, https://images.metmuseum.org/CRDImages/ep/web-large/DP-22705-001.jpg
436548, https://images.metmuseum.org/CRDImages/ep/web-large/DP-20750-001.jpg
436549, https://images.metmuseum.org/CRDImages/ep/web-large/DP-23289-001.jpg
436550, https://images.metmuseum.org/CRDImages/ep/web-large/DP-22884-001.jpg
436551, https://images.metmuseum.org/CRDImages/ep/web-large/DP-22708-001.jpg
436552, https://images.metmuseum.org/CRDImages/ep/web-large/DP-17561-001.jpg
436553, https://images.metmuseum.org/CRDImages/ep/web-large/DP-17460-001.jpg
436554, https://images.metmuseum.org/CRDImages/ep/web-large/DP-22552-001.jpg
436555, https://images.metmuseum.org/CRDImages/ep/web-large/DP147598.jpg
436556, https://images.metmuseum.org/CRDImages/ep/web-large/DP145923.jpg
436557, https://images.metmuseum.org/CRDImages/ep/web-large/DP145926.jpg
436558, https://images.metmuseum.org/CRDImages/ep/web-large/DP146495.jpg
436559, https://images.metmuseum.org/CRDImages/ep/web-large/DP145936.jpg
436560, https://images.metmuseum.org/CRDImages/ep/web-large/DP143185.jpg
436561, https://images.metmuseum.org/CRDImages/ep/web-large/DT10247.jpg
436562, https://images.metmuseum.org/CRDImages/ep/web-large/DP-19453-001.jpg
436563, https://images.metmuseum.org/CRDImages/ep/web-large/DP-19452-001.jpg
436564, https://images.metmuseum.org/CRDImages/ep/web-large/DP-19454-001.jpg
436565, https://images.metmuseum.org/CRDImages/ep/web-large/DP-19455-001.jpg
436567, https://images.metmuseum.org/CRDImages/ep/web-large/DP214411.jpg
436568, https://images.metmuseum.org/CRDImages/ep/web-large/DT11166.jpg
436569, https://images.metmuseum.org/CRDImages/ep/web-large/DT2550.jpg
436570, https://images.metmuseum.org/CRDImages/ep/web-large/DP123919.jpg
436571, https://images.metmuseum.org/CRDImages/ep/web-large/DT2722.jpg
436572, https://images.metmuseum.org/CRDImages/ep/web-large/DT407.jpg
436573, https://images.metmuseum.org/CRDImages/ep/web-large/DP-17777-001.jpg
436574, https://images.metmuseum.org/CRDImages/ep/web-large/DP-24083-001.jpg
436575, https://images.metmuseum.org/CRDImages/ep/web-large/DP349564.jpg
436576, https://images.metmuseum.org/CRDImages/ep/web-large/DP-17641-001.jpg
436577, https://images.metmuseum.org/CRDImages/ep/web-large/DP-20335-001.jpg
436578, https://images.metmuseum.org/CRDImages/ep/web-large/ep31.67.9.bw.R.jpg
436579, https://images.metmuseum.org/CRDImages/ep/web-large/DP-12952-001.jpg
436580, https://images.metmuseum.org/CRDImages/ep/web-large/DP-12954-001.jpg
436581, https://images.metmuseum.org/CRDImages/ep/web-large/DP-19779-001.jpg
436582, https://images.metmuseum.org/CRDImages/ep/web-large/DP-18078-001.jpg
436583, https://images.metmuseum.org/CRDImages/ep/web-large/DP-12955-001.jpg
436584, https://images.metmuseum.org/CRDImages/ep/web-large/DP-13040-001.jpg
436586, https://images.metmuseum.org/CRDImages/ep/web-large/DP-13039-001.jpg
436587, https://images.metmuseum.org/CRDImages/ep/web-large/DP123933.jpg
436588, https://images.metmuseum.org/CRDImages/ep/web-large/DP-13038-001.jpg
436589, https://images.metmuseum.org/CRDImages/ep/web-large/ep62.122.60.R.jpg
436590, https://images.metmuseum.org/CRDImages/ep/web-large/DP368624.jpg
436593, https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-023.jpg
436594, https://images.metmuseum.org/CRDImages/ep/web-large/DT4562.jpg
436595, https://images.metmuseum.org/CRDImages/ep/web-large/DT9351.jpg
436596, https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-015.jpg
436597, https://images.metmuseum.org/CRDImages/ep/web-large/DT1384.jpg
436598, https://images.metmuseum.org/CRDImages/ep/web-large/ep71.120.bw.R.jpg
436599, https://images.metmuseum.org/CRDImages/ep/web-large/DP124053.jpg
436600, https://images.metmuseum.org/CRDImages/ep/web-large/DT8847.jpg
436601, https://images.metmuseum.org/CRDImages/ep/web-large/DT8848.jpg
436602, https://images.metmuseum.org/CRDImages/ep/web-large/DP244551.jpg
436603, https://images.metmuseum.org/CRDImages/ep/web-large/DT503.jpg
436604, https://images.metmuseum.org/CRDImages/ep/web-large/DT1956.jpg
436605, https://images.metmuseum.org/CRDImages/ep/web-large/DP327726.jpg
436606, https://images.metmuseum.org/CRDImages/ep/web-large/259972.jpg
436607, https://images.metmuseum.org/CRDImages/ep/web-large/EP542.jpg
436610, https://images.metmuseum.org/CRDImages/ep/web-large/ep95.14.53.R.jpg
436611, https://images.metmuseum.org/CRDImages/ep/web-large/36747.jpg
436612, https://images.metmuseum.org/CRDImages/ep/web-large/64075.jpg
436613, https://images.metmuseum.org/CRDImages/ep/web-large/175505.jpg
436615, https://images.metmuseum.org/CRDImages/ep/web-large/DP143192.jpg
436616, https://images.metmuseum.org/CRDImages/ep/web-large/DP145899.jpg
436617, https://images.metmuseum.org/CRDImages/ep/web-large/DP145927.jpg
436618, https://images.metmuseum.org/CRDImages/ep/web-large/DP171420.jpg
436619, https://images.metmuseum.org/CRDImages/ep/web-large/DP247208.jpg
436620, https://images.metmuseum.org/CRDImages/ep/web-large/DP146480.jpg
436621, https://images.metmuseum.org/CRDImages/ep/web-large/DP124055.jpg
436622, https://images.metmuseum.org/CRDImages/ep/web-large/DP145901.jpg
436623, https://images.metmuseum.org/CRDImages/ep/web-large/DP146458.jpg
436624, https://images.metmuseum.org/CRDImages/ep/web-large/DP143203.jpg
436625, https://images.metmuseum.org/CRDImages/ep/web-large/DP146499.jpg
436626, https://images.metmuseum.org/CRDImages/ep/web-large/DP145900.jpg
436627, https://images.metmuseum.org/CRDImages/ep/web-large/DP251935.jpg
436628, https://images.metmuseum.org/CRDImages/ep/web-large/DP-22962-001.jpg
436630, https://images.metmuseum.org/CRDImages/ep/web-large/DP146498.jpg
436631, https://images.metmuseum.org/CRDImages/ep/web-large/DP170288.jpg
436632, https://images.metmuseum.org/CRDImages/ep/web-large/DP238263.jpg
436633, https://images.metmuseum.org/CRDImages/ep/web-large/ep95.14.52.R.jpg
436634, https://images.metmuseum.org/CRDImages/ep/web-large/DP-15788-001.jpg
436635, https://images.metmuseum.org/CRDImages/ep/web-large/135216.jpg
436636, https://images.metmuseum.org/CRDImages/ep/web-large/DP147903.jpg
436637, https://images.metmuseum.org/CRDImages/ep/web-large/DP104986.jpg
436638, https://images.metmuseum.org/CRDImages/ep/web-large/DP257598.jpg
436639, https://images.metmuseum.org/CRDImages/ep/web-large/126053.jpg
436640, https://images.metmuseum.org/CRDImages/ep/web-large/ep42.53.3.R.jpg
436641, https://images.metmuseum.org/CRDImages/ep/web-large/DP143191.jpg
436642, https://images.metmuseum.org/CRDImages/ep/web-large/DP-18251-001.jpg
436643, https://images.metmuseum.org/CRDImages/ep/web-large/DT201070.jpg
436644, https://images.metmuseum.org/CRDImages/ep/web-large/EP966.jpg
436645, https://images.metmuseum.org/CRDImages/ep/web-large/DP-23287-001.jpg
436647, https://images.metmuseum.org/CRDImages/ep/web-large/DP145408.jpg
436648, https://images.metmuseum.org/CRDImages/ep/web-large/DP145409.jpg
436649, https://images.metmuseum.org/CRDImages/ep/web-large/DP327706.jpg
436650, https://images.metmuseum.org/CRDImages/ep/web-large/DP327707.jpg
436651, https://images.metmuseum.org/CRDImages/ep/web-large/DP102154.jpg
436652, https://images.metmuseum.org/CRDImages/ep/web-large/DP146444.jpg
436653, https://images.metmuseum.org/CRDImages/ep/web-large/DP252576.jpg
436656, https://images.metmuseum.org/CRDImages/ep/web-large/DP159333.jpg
436657, https://images.metmuseum.org/CRDImages/ep/web-large/DP280366.jpg
436658, https://images.metmuseum.org/CRDImages/ep/web-large/DP164836.jpg
436659, https://images.metmuseum.org/CRDImages/ep/web-large/DP280854.jpg
436660, https://images.metmuseum.org/CRDImages/ep/web-large/DP280848.jpg
436661, https://images.metmuseum.org/CRDImages/ep/web-large/DP331437.jpg
436662, https://images.metmuseum.org/CRDImages/ep/web-large/DP331439.jpg
436663, https://images.metmuseum.org/CRDImages/ep/web-large/DP331436.jpg
436664, https://images.metmuseum.org/CRDImages/ep/web-large/DP164800.jpg
436665, https://images.metmuseum.org/CRDImages/ep/web-large/DP349558.jpg
436666, https://images.metmuseum.org/CRDImages/ep/web-large/ep62.122.109.R.jpg
436667, https://images.metmuseum.org/CRDImages/ep/web-large/DP280856.jpg
436668, https://images.metmuseum.org/CRDImages/ep/web-large/DP278970.jpg
